cost,SR,IR,rmse,max_value,operation_time
17.339850002884624,36.072162690714386,36.546313295200214,17.629110888280174,12.427692350789522,0.8627233505249023
18.339850002884624,36.072162690714386,44.14165529386162,16.316421920510226,12.427692350789522,0.6075496673583984
19.339850002884624,36.072162690714386,44.26959415638817,16.461351299800853,12.427692350789522,0.5676510334014893
20.339850002884624,36.072162690714386,44.302547885878155,16.456733252730334,12.427692350789522,0.5740458965301514
21.339850002884624,36.072162690714386,44.21373388680702,16.462492537316347,12.427692350789522,0.5682778358459473
22.339850002884624,36.072162690714386,44.407327891430725,16.438713922994122,12.427692350789522,0.5699541568756104
23.339850002884624,36.072162690714386,44.38948603806501,16.440675534209532,12.427692350789522,0.571927547454834
24.92481250360578,36.072162690714386,44.36431853793084,16.440785163283028,12.427692350789522,0.8757710456848145
25.92481250360578,36.072162690714386,43.54989619866119,16.536342864264086,12.427692350789522,0.8716936111450195
26.92481250360578,36.072162690714386,43.53711437338255,16.5342331932233,12.427692350789522,0.8698878288269043
27.92481250360578,36.072162690714386,43.564444368132875,16.531803829484996,12.427692350789522,0.5872187614440918
28.92481250360578,36.072162690714386,43.258214958128455,16.573752284792,12.427692350789522,0.5825681686401367
30.509775004326936,36.072162690714386,43.27566591318913,16.573805323488497,12.427692350789522,0.8793210983276367
31.509775004326936,36.072162690714386,45.50018610460739,16.71708106720923,12.427692350789522,0.5859036445617676
32.50977500432694,36.072162690714386,45.46281660675562,16.91337920916651,12.427692350789522,0.5839958190917969
33.50977500432694,36.072162690714386,45.4627362891458,16.91333015381453,12.427692350789522,0.8722400665283203
34.50977500432694,36.072162690714386,45.46279923067408,16.912892371781385,12.427692350789522,0.8831582069396973
35.50977500432694,36.072162690714386,45.462757633960734,16.912779366894807,12.427692350789522,0.8859384059906006
36.50977500432694,36.072162690714386,45.46276845105714,16.912618042766365,12.427692350789522,0.8825409412384033
37.50977500432694,36.072162690714386,45.463065853573205,16.90710369066849,12.427692350789522,0.6000950336456299
38.50977500432694,36.072162690714386,45.46464146847551,16.89085546353641,12.427692350789522,0.8839569091796875
39.50977500432694,36.072162690714386,45.464663768602435,16.890477551481247,12.427692350789522,0.8977365493774414
40.50977500432694,36.072162690714386,45.464676923386094,16.8902546274641,12.427692350789522,0.8889639377593994
41.50977500432694,36.072162690714386,45.46464199204419,16.88990812132655,12.427692350789522,0.889662504196167
42.50977500432694,36.072162690714386,45.46478289340798,16.88871560947978,12.427692350789522,0.5853376388549805
43.50977500432694,36.072162690714386,45.465205667303,16.885545165669566,12.427692350789522,0.8915584087371826
44.50977500432694,36.072162690714386,45.46509182528878,16.884925718947798,12.427692350789522,0.6100368499755859
45.50977500432694,36.072162690714386,45.465288093212536,16.883518552117952,12.427692350789522,0.9045734405517578
46.50977500432694,36.072162690714386,45.465148439818755,16.88219124502141,12.427692350789522,0.5927507877349854
47.50977500432694,36.072162690714386,45.466017866447956,16.867896261361143,12.427692350789522,0.6244101524353027
48.50977500432694,36.072162690714386,45.46987265137958,16.83921184010224,12.427692350789522,0.9191932678222656
49.50977500432694,36.072162690714386,45.46994928161333,16.836069661218367,12.427692350789522,0.5944361686706543
50.50977500432694,36.072162690714386,45.47266420686689,16.81760761906374,12.427692350789522,0.9166724681854248
51.50977500432694,36.072162690714386,45.47269728981062,16.81654129134686,12.427692350789522,0.6097550392150879
52.50977500432694,36.072162690714386,45.474067615268496,16.8073612719061,12.427692350789522,0.633563756942749
53.50977500432694,36.072162690714386,45.47424750103324,16.80576579379449,12.427692350789522,0.6167690753936768
54.50977500432694,36.072162690714386,45.47524500734364,16.799404481223743,12.427692350789522,0.6073689460754395
55.50977500432694,36.072162690714386,45.47523685893828,16.799227856127818,12.427692350789522,0.610051155090332
56.50977500432694,36.072162690714386,45.47558608931394,16.79634414339113,12.427692350789522,0.92124342918396
