cost,SR,IR,rmse,r2,max_value,operation_time
55.0,0.35401357098882613,0.9948414829497376,0.24864981074970183,0.6995066352471886,1.8195696981304366,0.688091516494751
59.0,0.35349616928280625,0.6556764013255538,0.1926146616536301,0.8196827341376723,1.8200870998364564,0.7000083923339844
65.0,0.3546681147388142,0.5097920520361496,0.1676899491675671,0.8633301558621062,1.8189151543804485,0.7116570472717285
71.0,0.3540168096921832,0.5754628870987175,0.18050630997906272,0.8416407751156185,1.8195664594270795,0.678138256072998
76.0,0.35366745826533474,0.5324018721251191,0.12007918993963398,0.9299199923658654,1.819915810853928,0.6593723297119141
82.0,0.35220398829252986,0.7546680093369125,0.15045826408336174,0.8899751746769675,1.8213792808267328,10.678624391555786
88.0,0.3535147933041287,0.513242058255523,0.12900575371798592,0.9191133597313856,1.820068475815134,0.9388530254364014
93.0,0.35331791621567277,0.692467924252061,0.1362214572106424,0.909811816838076,1.82026535290359,0.9131309986114502
98.0,0.35400630984506165,0.44262676207047447,0.0800154371628634,0.9688823921651065,1.819576959274201,0.9142191410064697
103.0,0.35460997646143255,0.5158421380766247,0.08940545046030128,0.9611503943256275,1.8189732926578301,0.9777548313140869
108.0,0.3516545034333092,0.49525548808490405,0.08516945911900659,0.9647445380564107,1.8219287656859535,0.9472846984863281
113.0,0.3529376480698545,0.42470716045507517,0.06908930875374145,0.9768004101128799,1.8206456210494082,0.8933084011077881
118.0,0.35483255452410845,0.6448071241419786,0.13928571112367505,0.9057086684428901,1.8187507145951542,0.9310586452484131
123.0,0.35393164638364283,0.6613640699897301,0.1361126668494152,0.9099558070207235,1.8196516227356199,0.9456217288970947
129.0,0.3542280336812098,0.5777679748033611,0.08826994260526588,0.9621309624293023,1.8193552354380529,0.9660205841064453
135.0,0.35359479611972233,0.44485282697975403,0.05716244750011307,0.9841189131054829,1.8199884729995404,0.9605598449707031
140.0,0.3550289136444178,0.4685923954102609,0.06348568371292482,0.9804110933125706,1.818554355474845,0.9581389427185059
146.0,0.3535159398422536,0.6144987711446483,0.1070659370557712,0.9442863966583122,1.820067329277009,0.9708969593048096
152.0,0.3540131568995264,0.5843306817377305,0.08287786417157708,0.9666162067429539,1.8195701122197363,0.9868013858795166
