cost,SR,IR,max_value,operation_time
52.0,1.0997943618582156,1.7667527827455956,1.0737889072610471,0.3236875534057617
53.0,0.7825695791402651,1.897350700791497,1.3910136899789975,0.31185364723205566
59.0,0.7825695791402651,1.894681419194706,1.3910136899789975,0.31423115730285645
65.0,0.7825695791402651,1.87650268748807,1.3910136899789975,0.3206822872161865
66.0,0.7825695791402651,1.8762724464144125,1.3910136899789975,0.3235640525817871
68.0,0.7825695791402651,1.8776147799476917,1.3910136899789975,0.3188474178314209
69.0,0.7825695791402651,1.874579656967962,1.3910136899789975,0.3297138214111328
70.0,0.7825695791402651,2.0057625297919985,1.3910136899789975,0.3202979564666748
72.0,0.7825695791402651,2.0088363901893955,1.3910136899789975,0.3222172260284424
75.0,0.7825695791402651,2.0112512830117084,1.3910136899789975,0.32323431968688965
78.0,0.6465843948664016,2.00703784257498,1.526998874252861,0.3252594470977783
82.0,0.6465843948664016,2.010764824605599,1.526998874252861,0.32508254051208496
83.0,0.6465843948664016,2.014204658587371,1.526998874252861,0.3198087215423584
86.0,0.6465843948664016,2.0162884146382325,1.526998874252861,0.33822059631347656
91.0,0.6465843948664016,2.014590127407676,1.526998874252861,0.3245260715484619
92.0,0.6465843948664016,2.0185030767248997,1.526998874252861,0.33440136909484863
93.0,0.6465843948664016,2.0225501181121914,1.526998874252861,0.32655858993530273
95.0,0.6465843948664016,2.01911745022173,1.526998874252861,0.32237887382507324
96.0,0.6465843948664016,2.0180479043363446,1.526998874252861,0.33634161949157715
98.0,0.6465843948664016,2.022214204740673,1.526998874252861,0.33234119415283203
99.0,0.6465843948664016,2.0247576700597256,1.526998874252861,0.3261866569519043
100.0,0.6465843948664016,2.0262343212095653,1.526998874252861,0.33409762382507324
101.0,0.6465843948664016,2.0293838624621157,1.526998874252861,0.3403472900390625
102.0,0.6465843948664016,2.033121028169497,1.526998874252861,0.33115124702453613
104.0,0.6465843948664016,2.0353978706601645,1.526998874252861,0.33396196365356445
105.0,0.6465843948664016,2.0350048319869667,1.526998874252861,0.3399312496185303
106.0,0.6465843948664016,2.0339291349340325,1.526998874252861,0.33702754974365234
107.0,0.6465843948664016,2.0363225336988053,1.526998874252861,0.34188175201416016
108.0,0.6465843948664016,2.0382852342123416,1.526998874252861,0.3437178134918213
110.0,0.6465843948664016,2.040155326789703,1.526998874252861,0.34615373611450195
113.0,0.6465843948664016,2.0417517165300847,1.526998874252861,0.34928178787231445
114.0,0.6465843948664016,2.0436572522820597,1.526998874252861,0.3501763343811035
115.0,0.6465843948664016,2.043979168429005,1.526998874252861,0.3531351089477539
119.0,0.6465843948664016,2.0449756192074475,1.526998874252861,0.34920620918273926
121.0,0.6465843948664016,2.046086224667131,1.526998874252861,0.34943079948425293
126.0,0.6465843948664016,2.048459692577016,1.526998874252861,0.35519909858703613
131.0,0.6465843948664016,2.0466300943481377,1.526998874252861,0.36182570457458496
134.0,0.6465843948664016,2.0463761959868054,1.526998874252861,0.3524954319000244
135.0,0.6465843948664016,2.0449120775345087,1.526998874252861,0.3615241050720215
136.0,0.6465843948664016,2.0466285970250597,1.526998874252861,0.37047266960144043
138.0,0.6465843948664016,2.046424531000164,1.526998874252861,0.36307716369628906
140.0,0.6465843948664016,2.045860006620436,1.526998874252861,0.36524271965026855
141.0,0.5612420615975608,2.0443477902724014,1.6123412075217018,0.3720729351043701
142.0,0.5612420615975608,2.044022348285802,1.6123412075217018,0.3724253177642822
146.0,-0.009245956578197934,2.038761348926681,2.1828292256974606,0.3784468173980713
147.0,-0.009245956578197934,2.0381878673806777,2.1828292256974606,0.3742339611053467
148.0,-0.009245956578197934,2.037926142494924,2.1828292256974606,0.376021146774292
152.0,-0.009245956578197934,2.036831700472885,2.1828292256974606,0.38165736198425293
