cost,incumbents,operation_time
51,-0.3477655053138733,5.0067901611328125e-05
61,-0.3477655053138733,5.125999450683594e-05
62,-0.3477655053138733,4.696846008300781e-05
63,-0.3477655053138733,4.792213439941406e-05
73,-0.07439552992582321,4.9114227294921875e-05
83,-0.07439552992582321,4.9114227294921875e-05
84,-0.07439552992582321,4.7206878662109375e-05
85,-0.07439552992582321,4.982948303222656e-05
95,-0.039210300892591476,4.57763671875e-05
96,-0.039210300892591476,0.0001347064971923828
97,-0.039210300892591476,5.793571472167969e-05
98,-0.039210300892591476,5.1975250244140625e-05
99,-0.039210300892591476,5.1975250244140625e-05
100,-0.039210300892591476,4.887580871582031e-05
101,-0.039210300892591476,4.887580871582031e-05
102,-0.039210300892591476,4.8160552978515625e-05
103,-0.039210300892591476,4.982948303222656e-05
113,-0.039210300892591476,0.00016117095947265625
123,-0.039210300892591476,6.508827209472656e-05
133,-0.039210300892591476,5.3882598876953125e-05
143,-0.039210300892591476,5.030632019042969e-05
153,-0.039210300892591476,5.0067901611328125e-05
163,-0.039210300892591476,4.887580871582031e-05
173,-0.039210300892591476,4.9114227294921875e-05
183,-0.039210300892591476,4.792213439941406e-05
184,-0.039210300892591476,8.511543273925781e-05
185,-0.039210300892591476,0.0001380443572998047
186,-0.039210300892591476,5.793571472167969e-05
187,-0.039210300892591476,5.1975250244140625e-05
188,-0.039210300892591476,5.030632019042969e-05
189,-0.039210300892591476,5.030632019042969e-05
190,-0.039210300892591476,4.887580871582031e-05
191,-0.039210300892591476,4.792213439941406e-05
201,-0.03000333346426487,0.00010800361633300781
211,-0.03000333346426487,0.00020813941955566406
212,-0.03000333346426487,6.413459777832031e-05
222,-0.03000333346426487,5.1975250244140625e-05
232,-0.03000333346426487,5.125999450683594e-05
242,-0.03000333346426487,4.9114227294921875e-05
