cost,SR,IR,max_value,operation_time
54.0,0.6606154943425935,0.9697157762858628,1.5129677747766692,0.8291330337524414
55.0,0.6606154943425935,0.9224517367605392,1.5129677747766692,0.8410060405731201
57.0,0.6606154943425935,0.8814710008975266,1.5129677747766692,0.8301692008972168
58.0,0.6606154943425935,0.9064167787602766,1.5129677747766692,0.8368189334869385
59.0,0.6606154943425935,0.8186395999537306,1.5129677747766692,0.8660993576049805
61.0,0.6606154943425935,0.9761026434640807,1.5129677747766692,0.8513758182525635
64.0,0.6606154943425935,1.1785569860372282,1.5129677747766692,0.8623437881469727
67.0,0.6465843948664016,1.1904270146307279,1.526998874252861,0.8587043285369873
74.0,0.6465843948664016,1.2225346921205569,1.526998874252861,0.8624105453491211
75.0,0.6465843948664016,1.2491238754190435,1.526998874252861,0.8699245452880859
76.0,0.6465843948664016,1.3391743453812164,1.526998874252861,0.8737916946411133
77.0,0.6465843948664016,1.3273120961834959,1.526998874252861,0.8674888610839844
78.0,0.6465843948664016,1.2811466008892036,1.526998874252861,0.888697624206543
79.0,0.6465843948664016,1.2977475774137166,1.526998874252861,0.8893287181854248
82.0,0.6465843948664016,1.3091950211239347,1.526998874252861,0.8855681419372559
83.0,0.6465843948664016,1.3860122455077795,1.526998874252861,0.9138271808624268
85.0,0.6465843948664016,1.349392678463035,1.526998874252861,0.9027953147888184
86.0,0.6465843948664016,1.3434031359411662,1.526998874252861,0.9134070873260498
87.0,0.6465843948664016,1.3779677742097785,1.526998874252861,0.9061663150787354
88.0,0.6465843948664016,1.33553696645669,1.526998874252861,0.9126837253570557
89.0,0.6465843948664016,1.3401572582269081,1.526998874252861,0.9254934787750244
91.0,0.6465843948664016,1.340371805231206,1.526998874252861,0.9145002365112305
92.0,0.6465843948664016,1.3405179105388998,1.526998874252861,0.9196279048919678
93.0,0.6465843948664016,1.3559057852308574,1.526998874252861,0.9464242458343506
94.0,0.6465843948664016,1.362912307503512,1.526998874252861,0.9478206634521484
95.0,0.6465843948664016,1.34227470959776,1.526998874252861,0.9698290824890137
98.0,0.6465843948664016,1.3681365770393403,1.526998874252861,0.9604928493499756
101.0,0.6465843948664016,1.3725408095248386,1.526998874252861,0.9711437225341797
102.0,0.6465843948664016,1.4129860961002887,1.526998874252861,0.9821512699127197
103.0,0.6465843948664016,1.467521354720533,1.526998874252861,0.9845445156097412
107.0,0.6465843948664016,1.4780633229297393,1.526998874252861,0.9822242259979248
109.0,0.6465843948664016,1.4603470060158323,1.526998874252861,1.0049643516540527
114.0,0.6465843948664016,1.5159185545962384,1.526998874252861,1.0246241092681885
119.0,0.6465843948664016,1.5203282399587221,1.526998874252861,1.027486801147461
122.0,0.6465843948664016,1.5160002555013854,1.526998874252861,1.0298631191253662
123.0,0.6465843948664016,1.5300176500172586,1.526998874252861,1.0383315086364746
124.0,0.6465843948664016,1.5401074865834494,1.526998874252861,1.0539677143096924
126.0,0.6465843948664016,1.538547712864937,1.526998874252861,1.0719401836395264
128.0,0.6465843948664016,1.5616471695044807,1.526998874252861,1.076465368270874
129.0,0.5612420615975608,1.5625845655857398,1.6123412075217018,1.0783486366271973
130.0,0.5612420615975608,1.5553392481722295,1.6123412075217018,1.093045711517334
134.0,-0.009245956578197934,1.5567707181324044,2.1828292256974606,1.1135051250457764
135.0,-0.009245956578197934,1.5376871426193959,2.1828292256974606,1.1238794326782227
136.0,-0.009245956578197934,1.5328971611069035,2.1828292256974606,1.1205527782440186
137.0,-0.009245956578197934,1.4890612130608223,2.1828292256974606,1.121760606765747
138.0,-0.009245956578197934,1.4429119631529166,2.1828292256974606,1.1280887126922607
144.0,-0.009245956578197934,1.4248905136517471,2.1828292256974606,1.1347029209136963
145.0,-0.009245956578197934,1.4506605338690473,2.1828292256974606,1.1609420776367188
146.0,-0.009245956578197934,1.4431176658751315,2.1828292256974606,1.1588890552520752
147.0,-0.009245956578197934,1.4344691776951755,2.1828292256974606,1.1615445613861084
148.0,-0.009245956578197934,1.4452452124541901,2.1828292256974606,1.161182165145874
149.0,-0.009245956578197934,1.4833391562706144,2.1828292256974606,1.1746602058410645
151.0,-0.009245956578197934,1.5058608692220674,2.1828292256974606,1.172166347503662
