cost,incumbents,operation_time
51,-0.34529438614845276,5.507469177246094e-05
61,-0.34529438614845276,4.982948303222656e-05
62,-0.34529438614845276,4.8160552978515625e-05
63,-0.34529438614845276,4.792213439941406e-05
73,-0.07190023362636566,4.696846008300781e-05
83,-0.07190023362636566,4.7206878662109375e-05
84,-0.07190023362636566,4.601478576660156e-05
85,-0.07190023362636566,4.696846008300781e-05
95,-0.03814062848687172,4.673004150390625e-05
96,-0.03814062848687172,0.00015282630920410156
97,-0.03814062848687172,6.079673767089844e-05
98,-0.03814062848687172,5.3882598876953125e-05
108,-0.03814062848687172,5.1975250244140625e-05
109,-0.03814062848687172,5.1021575927734375e-05
110,-0.03814062848687172,5.125999450683594e-05
111,-0.03814062848687172,4.9114227294921875e-05
112,-0.03814062848687172,5.2928924560546875e-05
113,-0.03814062848687172,0.00016379356384277344
114,-0.03814062848687172,6.723403930664062e-05
115,-0.03814062848687172,5.602836608886719e-05
116,-0.03814062848687172,5.2928924560546875e-05
117,-0.03814062848687172,5.412101745605469e-05
118,-0.03814062848687172,5.1021575927734375e-05
128,-0.03814062848687172,5.1975250244140625e-05
138,-0.03814062848687172,4.887580871582031e-05
139,-0.03814062848687172,7.82012939453125e-05
149,-0.03814062848687172,0.00013899803161621094
159,-0.006375475786626339,5.888938903808594e-05
169,-0.006375475786626339,5.2928924560546875e-05
179,-0.006375475786626339,4.982948303222656e-05
189,-0.006375475786626339,4.982948303222656e-05
199,-0.006328510120511055,5.030632019042969e-05
209,-0.006328510120511055,4.887580871582031e-05
219,-0.006328510120511055,8.20159912109375e-05
229,-0.005620604380965233,0.00013780593872070312
230,-0.005620604380965233,6.198883056640625e-05
240,-0.005620604380965233,6.818771362304688e-05
250,-0.0011921434197574854,0.00010585784912109375
260,-0.000870555464643985,5.7697296142578125e-05
