cost,SR,IR,max_value,operation_time
56.0,0.06150002384185793,0.40458047987322066,1.5385,90.46367239952087
62.0,0.06150002384185793,0.4316179622094589,1.0795000000000001,15.340261459350586
69.0,0.06150002384185793,0.4386511098835897,1.2026000000000001,12.497115850448608
76.0,0.06150002384185793,0.4444371920919743,1.0697,12.340089082717896
82.0,0.06150002384185793,0.4406601994557171,1.23,11.957905292510986
88.0,0.06150002384185793,0.44076184591354495,1.1607,10.40048336982727
94.0,0.06150002384185793,0.4452797285765657,1.0636,10.583583116531372
101.0,0.06150002384185793,0.440988951585078,1.2538,14.533271789550781
107.0,0.06150002384185793,0.4450047478391297,1.0668,11.391615390777588
114.0,0.06150002384185793,0.4462439453285716,1.1299000000000001,12.416079759597778
120.0,0.06150002384185793,0.44378997446824986,1.2172,14.440337419509888
127.0,0.06150002384185793,0.43671837362896704,1.3478,18.217835903167725
134.0,0.06150002384185793,0.43806936876046976,1.1317000000000002,11.685529232025146
141.0,0.06150002384185793,0.4265893569349777,1.4856,10.123299598693848
148.0,0.06150002384185793,0.4282994760694334,1.1267,12.562090635299683
155.0,0.06150002384185793,0.42900650504177684,1.1562000000000001,13.806373596191406
