cost,incumbents,operation_time
16.339850002884624,11.264456714245265,0.0
17.912836369544415,11.264456714245265,26.900821924209595
19.487957161931984,11.264456714245265,52.440778970718384
21.0706371669978,12.365886809080955,76.250652551651
22.650533405804293,12.365886809080955,103.49172616004944
24.233196039898534,12.365886809080955,129.36172676086426
25.81815854061969,12.365886809080955,156.017005443573
27.38589295343487,12.365886809080955,181.76816201210022
28.970855454156023,12.365886809080955,208.59404468536377
30.542506685388375,12.365886809080955,233.01867294311523
32.12746918610953,12.365886809080955,256.46799778938293
33.68940752518974,12.365886809080955,277.91992807388306
35.243601598705474,12.365886809080955,299.4782865047455
36.6614820786219,12.365886809080955,320.798965215683
38.2346490198696,12.365886809080955,341.5489022731781
39.77057916990836,12.365886809080955,362.97085785865784
41.32349051046956,12.365886809080955,383.85255551338196
42.83520791268896,12.365886809080955,405.7153215408325
44.34071545178873,12.365886809080955,427.13812613487244
45.867463577665376,12.365886809080955,452.43952345848083
47.23923962936587,12.365886809080955,477.6311025619507
48.784435587027275,12.365886809080955,502.4043848514557
50.35880796960873,12.365886809080955,528.0242850780487
51.883684770495115,12.365886809080955,553.5148828029633
53.401442010038814,12.365886809080955,579.8512647151947
54.87017976288469,12.365886809080955,605.4353625774384
56.37346635521129,12.365886809080955,631.8522431850433
57.90730453887814,12.365886809080955,657.8650488853455
59.33320880216482,12.365886809080955,684.2169532775879
60.8483196786519,12.365886809080955,710.8605334758759
62.32434953207352,12.365886809080955,737.5469913482666
63.83938320312769,12.365886809080955,764.7036080360413
65.32407058545246,12.365886809080955,791.7778196334839
66.89370768448028,12.365886809080955,819.5475788116455
68.25321708234016,12.365886809080955,847.5377461910248
69.72182754249046,12.365886809080955,875.125016450882
71.30251741149551,12.365886809080955,903.3335163593292
72.30336587191438,12.365886809080955,931.8349423408508
73.87233762676694,12.365886809080955,960.4450740814209
75.35315542778713,12.365886809080955,988.5340645313263
76.91178572596084,12.365886809080955,1017.544084072113
78.49491287053021,12.365886809080955,1046.6778855323792
80.07987537125138,12.365886809080955,1076.04452085495
81.66483787197254,12.365886809080955,1105.57821726799
83.24904325485534,12.365886809080955,1135.1569771766663
84.65099898047688,12.365886809080955,1165.1132674217224
86.23596148119805,12.365886809080955,1195.19944190979
87.78575608979601,12.365886809080955,1225.5187854766846
89.37071859051717,12.365886809080955,1256.0053980350494
90.95568109123833,12.365886809080955,1286.8838679790497
91.95828316357019,12.365886809080955,1318.121999502182
92.95837939565162,12.365886809080955,1349.696754693985
94.54231302351249,12.365886809080955,1381.5973336696625
95.54284339314374,12.365886809080955,1414.310898065567
97.12560273534766,12.365886809080955,1447.2549693584442
98.70807696982915,12.365886809080955,1480.3919086456299
100.29303947055031,12.365886809080955,1513.5253505706787
101.87800197127147,12.365886809080955,1547.3313937187195
102.87937791248399,12.365886809080955,1581.219654083252
104.46434041320515,12.365886809080955,1615.388566493988
105.63683725867715,12.365886809080955,1649.51229596138
106.63756251153069,12.365886809080955,1684.0627298355103
107.63797596756746,12.365886809080955,1719.4292154312134
108.63856808876388,12.365886809080955,1755.3541104793549
110.21432501776232,12.365886809080955,1790.4882187843323
111.21673016360324,12.365886809080955,1826.7639935016632
112.21863607304442,12.365886809080955,1863.4594461917877
113.22268853364776,12.365886809080955,1900.4245660305023
114.22325759737436,12.365886809080955,1934.5331695079803
115.72076355471445,12.365886809080955,1969.2240197658539
116.72132504752769,12.365886809080955,2004.0094878673553
117.72232843125656,12.365886809080955,2040.4771995544434
118.72355486849762,12.570248693491584,2077.5149550437927
120.30830387996596,12.570248693491584,2114.4485070705414
121.3095756769863,12.570248693491584,2152.8701572418213
122.31036809994261,12.570248693491584,2191.2492003440857
123.52671907337498,12.570248693491584,2230.3215169906616
124.52866019787513,12.570248693491584,2269.781676054001
125.53407707182522,12.570248693491584,2309.65993642807
126.53442310477809,12.570248693491584,2349.7872314453125
128.10456615757215,12.570248693491584,2390.354817867279
129.11019065250244,12.570248693491584,2431.600483417511
130.11074222680398,12.570248693491584,2472.7942457199097
131.4336824377374,12.570248693491584,2513.8625016212463
132.43937538129063,12.570248693491584,2556.102677822113
133.44755813226465,12.570248693491584,2599.03142786026
135.0325206329858,12.570248693491584,2642.278355360031
136.03604919933474,12.570248693491584,2685.85618019104
137.03660077363628,12.570248693491584,2730.365386724472
138.0372679541662,12.570248693491584,2775.1047875881195
139.62155528849112,12.570248693491584,2820.0014238357544
141.17923283137358,12.570248693491584,2865.7804043293
142.18371501161198,12.570248693491584,2911.5588805675507
143.18417186312604,12.570248693491584,2957.6765229701996
144.7569809695693,12.570248693491584,3004.42507648468
145.75743861121447,12.570248693491584,3051.622558116913
147.32085897463085,12.570248693491584,3099.1155903339386
148.905821475352,12.570248693491584,3147.3166699409485
149.90744766086195,12.570248693491584,3196.1380150318146
151.18716789216444,12.570248693491584,3245.4344935417175
152.68390025960852,12.570248693491584,3294.973685503006
153.68595155745427,12.570248693491584,3345.4082634449005
154.6860003494665,12.570248693491584,3396.0638065338135
155.6877812541735,12.570248693491584,3446.8467090129852
156.69215030917292,12.570248693491584,3497.6121616363525
157.6954117421964,12.570248693491584,3549.129881620407
159.28037424291756,12.570248693491584,3601.4614250659943
160.2852641001821,12.570248693491584,3654.413469314575
161.84103188788214,13.576492593687561,3707.5165824890137
162.84151610856202,13.576492593687561,3761.038702726364
163.84342302605896,13.576492593687561,3815.3515496253967
164.84747022826167,13.576492593687561,3870.442708492279
165.85159262468778,13.576492593687561,3926.1150920391083
167.43655512540894,13.576492593687561,3981.7131226062775
168.43723124447078,13.576492593687561,4038.0608372688293
169.43773357743882,13.576492593687561,4094.226891040802
171.00489007305404,13.576492593687561,4151.062048435211
172.004968687455,13.576492593687561,4208.748436927795
173.00677013969826,13.576492593687561,4267.335864782333
174.0070330820204,13.576492593687561,4326.100878953934
175.5799393690569,13.576492593687561,4385.411465406418
176.58539520152812,13.576492593687561,4445.097234964371
177.58732871347797,13.576492593687561,4504.988546133041
178.58743417759985,13.576492593687561,4564.77094078064
179.59012674660013,13.576492593687561,4625.754868030548
180.59370231379802,13.576492593687561,4686.845217466354
182.17866481451918,13.576492593687561,4748.48660826683
183.1826499074766,13.576492593687561,4811.599925041199
184.76761240819775,13.576492593687561,4875.161908388138
186.1023978590655,13.576492593687561,4939.101811885834
187.10573403274202,13.576492593687561,5003.887221336365
188.10684333434241,13.576492593687561,5068.54233789444
189.1074615423175,13.576492593687561,5133.814079761505
190.1079622929382,13.576492593687561,5200.437119245529
191.10978753442075,13.576492593687561,5266.886949062347
192.11137635935918,13.576492593687561,5335.040630578995
193.11176800937616,13.576492593687561,5403.116253614426
194.11205042000213,13.576492593687561,5471.755923748016
195.49670327984646,13.576492593687561,5541.68376159668
197.07370553472137,13.576492593687561,5611.814187288284
198.0866805904324,13.576492593687561,5682.819966316223
199.08710917486442,13.576492593687561,5754.81726026535
200.10002675924193,13.576492593687561,5827.820346832275
201.68448032926776,13.576492593687561,5900.256340503693
202.6906459860582,13.576492593687561,5973.97661614418
203.69239605369415,13.576492593687561,6048.035672664642
205.26152660029283,13.576492593687561,6123.392813920975
206.26396182936094,13.576492593687561,6199.007963895798
207.2718423777203,13.576492593687561,6275.644511938095
208.27552221258503,13.576492593687561,6353.092516899109
209.27685517713977,13.576492593687561,6430.996503829956
210.27762334023558,13.576492593687561,6508.75920176506
211.2801509290926,13.576492593687561,6587.173584461212
212.28021809858492,13.576492593687561,6666.574489831924
213.28175691115177,13.576492593687561,6746.786203145981
214.36391377000712,13.576492593687561,6827.952789783478
215.39710303662946,13.576492593687561,6909.051551580429
216.4018067814657,13.576492593687561,6990.378156900406
217.40449448600899,13.576492593687561,7073.233824968338
218.40728754350067,13.576492593687561,7155.679023504257
219.40840350354796,13.576492593687561,7239.239461183548
220.5713013565668,13.576492593687561,7323.349880218506
221.57258839519787,13.576492593687561,7407.409251689911
222.5755294758977,13.576492593687561,7492.571090459824
223.57621683948904,13.576492593687561,7579.240249633789
224.578443200766,13.576492593687561,7666.763675928116
225.57916612906817,13.576492593687561,7754.704464435577
